policy,mean,std,count,sigma,impurity,num_dim,stdb
ensemble,0.9094399999999978,0.0014900693630521672,1000,0.3,-0.6,2,1.0
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.5,-0.6,2,1.0
default,0.867039999999996,0.001687034227419373,1000,0.5,-0.6,2,1.0
augment,0.8698399999999955,0.0016786876994820726,1000,0.5,-0.6,2,1.0
average,0.8653999999999957,0.0018607262835522846,1000,0.5,-0.6,2,1.0
ensemble,0.869799999999996,0.001637388482016732,1000,0.5,-0.6,2,1.0
plurality,0.7999999999999887,3.5828420070310695e-16,1000,1.0,-0.6,2,1.0
default,0.8309999999999964,0.0017782469350914568,1000,1.0,-0.6,2,1.0
augment,0.8386799999999958,0.001740714706000868,1000,1.0,-0.6,2,1.0
average,0.8194399999999962,0.002282124995370436,1000,1.0,-0.6,2,1.0
ensemble,0.837479999999996,0.0017937857361645224,1000,1.0,-0.6,2,1.0
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.0,-0.52,2,1.0
default,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.52,2,1.0
augment,1.0,0.0,1000,0.0,-0.52,2,1.0
average,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.52,2,1.0
ensemble,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.52,2,1.0
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.025,-0.52,2,1.0
default,0.9740000000000051,0.0007545656826077982,1000,0.025,-0.52,2,1.0
augment,0.9657600000000047,0.000791611678191427,1000,0.025,-0.52,2,1.0
average,0.9750400000000051,0.0007620886950868477,1000,0.025,-0.52,2,1.0
ensemble,0.9746400000000048,0.0007593727984639959,1000,0.025,-0.52,2,1.0
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.05,-0.52,2,1.0
default,0.9640000000000103,0.0004998498272980057,1000,0.05,-0.52,2,1.0
augment,0.9686000000000099,0.0005380794825390848,1000,0.05,-0.52,2,1.0
average,0.9648400000000104,0.0004673251467584343,1000,0.05,-0.52,2,1.0
ensemble,0.9646000000000104,0.000473142540746304,1000,0.05,-0.52,2,1.0
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.08,-0.52,2,1.0
default,0.9297599999999976,0.001203574256533848,1000,0.08,-0.52,2,1.0
augment,0.936079999999999,0.001202197520742269,1000,0.08,-0.52,2,1.0
average,0.9329599999999981,0.001215860484067437,1000,0.08,-0.52,2,1.0
ensemble,0.9310399999999972,0.001187066774670874,1000,0.08,-0.52,2,1.0
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.1,-0.52,2,1.0
default,0.9768000000000039,0.0007878964276989573,1000,0.1,-0.52,2,1.0
augment,0.9789600000000038,0.0007607214319953748,1000,0.1,-0.52,2,1.0
average,0.9779600000000039,0.0007629026284005148,1000,0.1,-0.52,2,1.0
ensemble,0.9775200000000039,0.0007699626240555049,1000,0.1,-0.52,2,1.0
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.3,-0.52,2,1.0
default,0.9692800000000018,0.0010173084667476776,1000,0.3,-0.52,2,1.0
augment,0.9722000000000025,0.0009867794757359612,1000,0.3,-0.52,2,1.0
average,0.9720000000000029,0.0009770130779854155,1000,0.3,-0.52,2,1.0
ensemble,0.9717200000000014,0.0009893535366189454,1000,0.3,-0.52,2,1.0
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.5,-0.52,2,1.0
default,0.8827199999999961,0.0018117074498615673,1000,0.5,-0.52,2,1.0
augment,0.8874399999999955,0.0017404814493914267,1000,0.5,-0.52,2,1.0
average,0.8812799999999963,0.0018885783881873513,1000,0.5,-0.52,2,1.0
ensemble,0.8875199999999955,0.0017891480236835297,1000,0.5,-0.52,2,1.0
plurality,0.7599999999999928,2.2831836319315643e-16,1000,1.0,-0.52,2,1.0
default,0.764159999999997,0.0017541298045958221,1000,1.0,-0.52,2,1.0
augment,0.7724399999999966,0.0015334920925775943,1000,1.0,-0.52,2,1.0
average,0.7480399999999972,0.0024551550228419806,1000,1.0,-0.52,2,1.0
ensemble,0.7703599999999976,0.0016295170222264442,1000,1.0,-0.52,2,1.0
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.0,0.0,5,1.0
default,0.9600000000000122,3.8638492232688e-16,1000,0.0,0.0,5,1.0
augment,1.0,0.0,1000,0.0,0.0,5,1.0
average,0.9600000000000122,3.8638492232688e-16,1000,0.0,0.0,5,1.0
ensemble,0.9600000000000122,3.8638492232688e-16,1000,0.0,0.0,5,1.0
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.025,0.0,5,1.0
default,1.0,0.0,1000,0.025,0.0,5,1.0
augment,1.0,0.0,1000,0.025,0.0,5,1.0
average,1.0,0.0,1000,0.025,0.0,5,1.0
ensemble,1.0,0.0,1000,0.025,0.0,5,1.0
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.05,0.0,5,1.0
default,0.9958800000000013,0.00038881457891490773,1000,0.05,0.0,5,1.0
augment,0.9993600000000002,0.00015879425561277628,1000,0.05,0.0,5,1.0
average,0.9971200000000012,0.0003271278230487486,1000,0.05,0.0,5,1.0
ensemble,0.9970000000000012,0.0003381039992580919,1000,0.05,0.0,5,1.0
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.08,0.0,5,1.0
default,0.9851600000000037,0.0006854518540672624,1000,0.08,0.0,5,1.0
augment,0.9893600000000031,0.0006059352750563075,1000,0.08,0.0,5,1.0
average,0.9867600000000034,0.0006617706100608718,1000,0.08,0.0,5,1.0
ensemble,0.9863600000000036,0.0006584709439177919,1000,0.08,0.0,5,1.0
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.1,0.0,5,1.0
default,0.9703600000000079,0.0005880614051408379,1000,0.1,0.0,5,1.0
augment,0.977240000000006,0.0006517723584252531,1000,0.1,0.0,5,1.0
average,0.9699600000000078,0.0005757863578880008,1000,0.1,0.0,5,1.0
ensemble,0.9697200000000079,0.0005687222916723461,1000,0.1,0.0,5,1.0
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.3,0.0,5,1.0
default,0.9185999999999986,0.0015132514430622266,1000,0.3,0.0,5,1.0
augment,0.9290799999999989,0.0014874697194115116,1000,0.3,0.0,5,1.0
average,0.928159999999999,0.0015188552667457567,1000,0.3,0.0,5,1.0
ensemble,0.9273999999999984,0.0015010306769327134,1000,0.3,0.0,5,1.0
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.5,0.0,5,1.0
default,0.8225199999999968,0.002068702281414394,1000,0.5,0.0,5,1.0
augment,0.8369199999999956,0.0019255704145580948,1000,0.5,0.0,5,1.0
average,0.8310399999999966,0.002116837121603688,1000,0.5,0.0,5,1.0
ensemble,0.8338799999999961,0.0020128082365185635,1000,0.5,0.0,5,1.0
plurality,0.5199999999999929,2.2480577299018473e-16,1000,1.0,0.0,5,1.0
default,0.7128799999999984,0.002718509866801268,1000,1.0,0.0,5,1.0
augment,0.7401999999999985,0.0025774800490796107,1000,1.0,0.0,5,1.0
average,0.7346799999999987,0.002623772433307007,1000,1.0,0.0,5,1.0
ensemble,0.7340399999999987,0.002628495270565912,1000,1.0,0.0,5,1.0
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.0,-0.84,5,1.0
default,1.0,0.0,1000,0.0,-0.84,5,1.0
augment,1.0,0.0,1000,0.0,-0.84,5,1.0
average,1.0,0.0,1000,0.0,-0.84,5,1.0
ensemble,1.0,0.0,1000,0.0,-0.84,5,1.0
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.025,-0.84,5,1.0
default,0.9600400000000122,4.000000000000003e-05,1000,0.025,-0.84,5,1.0
augment,0.9968000000000011,0.0003433334791101492,1000,0.025,-0.84,5,1.0
average,0.9600000000000122,3.8638492232688e-16,1000,0.025,-0.84,5,1.0
ensemble,0.9600400000000122,4.000000000000003e-05,1000,0.025,-0.84,5,1.0
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.05,-0.84,5,1.0
default,0.9993600000000002,0.00015879425561277712,1000,0.05,-0.84,5,1.0
augment,1.0,0.0,1000,0.05,-0.84,5,1.0
average,0.99976,9.773408797319436e-05,1000,0.05,-0.84,5,1.0
ensemble,0.99976,9.77340879731925e-05,1000,0.05,-0.84,5,1.0
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.08,-0.84,5,1.0
default,1.0,0.0,1000,0.08,-0.84,5,1.0
augment,1.0,0.0,1000,0.08,-0.84,5,1.0
average,1.0,0.0,1000,0.08,-0.84,5,1.0
ensemble,0.9999600000000001,3.9999999999999576e-05,1000,0.08,-0.84,5,1.0
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.1,-0.84,5,1.0
default,0.9636000000000112,0.0003621756081946566,1000,0.1,-0.84,5,1.0
augment,0.9941600000000019,0.0004468714514198591,1000,0.1,-0.84,5,1.0
average,0.9626400000000115,0.00031421191754790024,1000,0.1,-0.84,5,1.0
ensemble,0.9625200000000118,0.0003074803150514622,1000,0.1,-0.84,5,1.0
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.3,-0.84,5,1.0
default,0.948040000000002,0.0008855182338848537,1000,0.3,-0.84,5,1.0
augment,0.9576800000000035,0.0009407989703984157,1000,0.3,-0.84,5,1.0
average,0.9555600000000045,0.0008755872618152093,1000,0.3,-0.84,5,1.0
ensemble,0.9533200000000039,0.000779220626513945,1000,0.3,-0.84,5,1.0
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.5,-0.84,5,1.0
default,0.9709200000000032,0.0009708223813324956,1000,0.5,-0.84,5,1.0
augment,0.9788400000000032,0.0008134593512377338,1000,0.5,-0.84,5,1.0
average,0.9766400000000036,0.0008812985232525284,1000,0.5,-0.84,5,1.0
ensemble,0.977680000000004,0.0007869160290887657,1000,0.5,-0.84,5,1.0
plurality,0.9199999999999847,4.847374480100859e-16,1000,1.0,-0.84,5,1.0
default,0.9006399999999947,0.001620560587147742,1000,1.0,-0.84,5,1.0
augment,0.9230399999999949,0.001168299329505635,1000,1.0,-0.84,5,1.0
average,0.8959199999999954,0.0018002762550771549,1000,1.0,-0.84,5,1.0
ensemble,0.9172799999999943,0.001280250225792064,1000,1.0,-0.84,5,1.0
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.0,-0.76,5,1.0
default,1.0,0.0,1000,0.0,-0.76,5,1.0
augment,1.0,0.0,1000,0.0,-0.76,5,1.0
average,1.0,0.0,1000,0.0,-0.76,5,1.0
ensemble,1.0,0.0,1000,0.0,-0.76,5,1.0
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.025,-0.76,5,1.0
default,1.0,0.0,1000,0.025,-0.76,5,1.0
augment,1.0,0.0,1000,0.025,-0.76,5,1.0
average,1.0,0.0,1000,0.025,-0.76,5,1.0
ensemble,1.0,0.0,1000,0.025,-0.76,5,1.0
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.05,-0.76,5,1.0
default,1.0,0.0,1000,0.05,-0.76,5,1.0
augment,1.0,0.0,1000,0.05,-0.76,5,1.0
average,1.0,0.0,1000,0.05,-0.76,5,1.0
ensemble,1.0,0.0,1000,0.05,-0.76,5,1.0
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.08,-0.76,5,1.0
default,0.9602400000000121,9.773408797319346e-05,1000,0.08,-0.76,5,1.0
augment,0.9621200000000116,0.00028352422468986215,1000,0.08,-0.76,5,1.0
average,0.9600400000000122,4.000000000000003e-05,1000,0.08,-0.76,5,1.0
ensemble,0.9600000000000122,3.8638492232688e-16,1000,0.08,-0.76,5,1.0
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.1,-0.76,5,1.0
default,0.9989200000000004,0.00021278834291116634,1000,0.1,-0.76,5,1.0
augment,0.99988,6.921264617387777e-05,1000,0.1,-0.76,5,1.0
average,0.9993600000000002,0.00015879425561277777,1000,0.1,-0.76,5,1.0
ensemble,0.9992800000000002,0.00016825548998445795,1000,0.1,-0.76,5,1.0
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.3,-0.76,5,1.0
default,0.9613200000000033,0.0010404518922757294,1000,0.3,-0.76,5,1.0
augment,0.969720000000003,0.0009818786512017068,1000,0.3,-0.76,5,1.0
average,0.9693600000000026,0.001003891527107486,1000,0.3,-0.76,5,1.0
ensemble,0.9684000000000023,0.0009996195472474748,1000,0.3,-0.76,5,1.0
plurality,0.8799999999999959,1.2996583750995055e-16,1000,0.5,-0.76,5,1.0
default,0.9191599999999971,0.001399304274435138,1000,0.5,-0.76,5,1.0
augment,0.9351600000000001,0.0013484779541367276,1000,0.5,-0.76,5,1.0
average,0.9267600000000006,0.0015398290403396964,1000,0.5,-0.76,5,1.0
ensemble,0.9325999999999994,0.0013138364305217646,1000,0.5,-0.76,5,1.0
plurality,0.8799999999999959,1.2996583750995055e-16,1000,1.0,-0.76,5,1.0
default,0.8577599999999972,0.0019062571222729183,1000,1.0,-0.76,5,1.0
augment,0.8868399999999947,0.001337985278171857,1000,1.0,-0.76,5,1.0
average,0.8440799999999961,0.002181584954319425,1000,1.0,-0.76,5,1.0
ensemble,0.8799199999999957,0.0014834399867181057,1000,1.0,-0.76,5,1.0
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.0,-0.68,5,1.0
default,1.0,0.0,1000,0.0,-0.68,5,1.0
augment,1.0,0.0,1000,0.0,-0.68,5,1.0
average,1.0,0.0,1000,0.0,-0.68,5,1.0
ensemble,1.0,0.0,1000,0.0,-0.68,5,1.0
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.025,-0.68,5,1.0
default,1.0,0.0,1000,0.025,-0.68,5,1.0
augment,1.0,0.0,1000,0.025,-0.68,5,1.0
average,1.0,0.0,1000,0.025,-0.68,5,1.0
ensemble,1.0,0.0,1000,0.025,-0.68,5,1.0
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.05,-0.68,5,1.0
default,1.0,0.0,1000,0.05,-0.68,5,1.0
augment,1.0,0.0,1000,0.05,-0.68,5,1.0
average,1.0,0.0,1000,0.05,-0.68,5,1.0
ensemble,1.0,0.0,1000,0.05,-0.68,5,1.0
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.08,-0.68,5,1.0
default,0.9977200000000006,0.0002988158143252998,1000,0.08,-0.68,5,1.0
augment,0.9993200000000002,0.00016359817958756017,1000,0.08,-0.68,5,1.0
average,0.9984400000000003,0.0002450029110570439,1000,0.08,-0.68,5,1.0
ensemble,0.9982000000000003,0.0002623524896562455,1000,0.08,-0.68,5,1.0
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.1,-0.68,5,1.0
default,0.9806400000000048,0.0007590563658692051,1000,0.1,-0.68,5,1.0
augment,0.9910000000000029,0.0005749178467664111,1000,0.1,-0.68,5,1.0
average,0.9815200000000047,0.0007142827169964233,1000,0.1,-0.68,5,1.0
ensemble,0.982200000000004,0.000730269329284268,1000,0.1,-0.68,5,1.0
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.3,-0.68,5,1.0
default,0.9209199999999956,0.0013750069978891923,1000,0.3,-0.68,5,1.0
augment,0.930079999999998,0.0013360309047991987,1000,0.3,-0.68,5,1.0
average,0.9290399999999991,0.0014720208032651054,1000,0.3,-0.68,5,1.0
ensemble,0.9290799999999969,0.0013269945420063087,1000,0.3,-0.68,5,1.0
plurality,0.8400000000000056,1.7914210035155348e-16,1000,0.5,-0.68,5,1.0
default,0.9269999999999974,0.001453104095208425,1000,0.5,-0.68,5,1.0
augment,0.941519999999998,0.0013167472891270422,1000,0.5,-0.68,5,1.0
average,0.9349599999999997,0.0014419006475750984,1000,0.5,-0.68,5,1.0
ensemble,0.9393599999999991,0.0013247435017184805,1000,0.5,-0.68,5,1.0
plurality,0.8400000000000056,1.7914210035155348e-16,1000,1.0,-0.68,5,1.0
default,0.8215599999999973,0.0019303089111570924,1000,1.0,-0.68,5,1.0
augment,0.8476799999999982,0.001466686322554607,1000,1.0,-0.68,5,1.0
average,0.8193199999999964,0.0022410175723897763,1000,1.0,-0.68,5,1.0
ensemble,0.8413199999999975,0.0016597024468898635,1000,1.0,-0.68,5,1.0
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.0,-0.6,5,1.0
default,1.0,0.0,1000,0.0,-0.6,5,1.0
augment,1.0,0.0,1000,0.0,-0.6,5,1.0
average,1.0,0.0,1000,0.0,-0.6,5,1.0
ensemble,1.0,0.0,1000,0.0,-0.6,5,1.0
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.025,-0.6,5,1.0
default,1.0,0.0,1000,0.025,-0.6,5,1.0
augment,1.0,0.0,1000,0.025,-0.6,5,1.0
average,1.0,0.0,1000,0.025,-0.6,5,1.0
ensemble,1.0,0.0,1000,0.025,-0.6,5,1.0
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.05,-0.6,5,1.0
default,0.9998800000000001,6.921264617387828e-05,1000,0.05,-0.6,5,1.0
augment,1.0,0.0,1000,0.05,-0.6,5,1.0
average,0.99992,5.654022282231312e-05,1000,0.05,-0.6,5,1.0
ensemble,0.99992,5.654022282231312e-05,1000,0.05,-0.6,5,1.0
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.08,-0.6,5,1.0
default,0.9897600000000023,0.000615403218322038,1000,0.08,-0.6,5,1.0
augment,0.9979600000000006,0.0002784168025028579,1000,0.08,-0.6,5,1.0
average,0.9906400000000025,0.0005761270019035015,1000,0.08,-0.6,5,1.0
ensemble,0.9908400000000024,0.0005779519257069974,1000,0.08,-0.6,5,1.0
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.1,-0.6,5,1.0
default,0.9984800000000005,0.00024196724602339664,1000,0.1,-0.6,5,1.0
augment,0.9996000000000002,0.00012592003754707028,1000,0.1,-0.6,5,1.0
average,0.9990400000000004,0.00019369025766908347,1000,0.1,-0.6,5,1.0
ensemble,0.9988400000000004,0.0002123664274302781,1000,0.1,-0.6,5,1.0
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.3,-0.6,5,1.0
default,0.9706800000000025,0.0009518632483942476,1000,0.3,-0.6,5,1.0
augment,0.9786800000000028,0.000851694183955117,1000,0.3,-0.6,5,1.0
average,0.9789200000000023,0.0008387712066690967,1000,0.3,-0.6,5,1.0
ensemble,0.9779200000000026,0.0008834331067228905,1000,0.3,-0.6,5,1.0
plurality,0.7999999999999887,3.5828420070310695e-16,1000,0.5,-0.6,5,1.0
default,0.8769199999999965,0.0017875427012826665,1000,0.5,-0.6,5,1.0
augment,0.8934399999999971,0.0017012526739613523,1000,0.5,-0.6,5,1.0
average,0.8913999999999966,0.001733275582313504,1000,0.5,-0.6,5,1.0
ensemble,0.8897199999999962,0.0016941049529446508,1000,0.5,-0.6,5,1.0
plurality,0.7999999999999887,3.5828420070310695e-16,1000,1.0,-0.6,5,1.0
default,0.810679999999996,0.0021705872590266984,1000,1.0,-0.6,5,1.0
augment,0.8397999999999956,0.001846556191879845,1000,1.0,-0.6,5,1.0
average,0.8125999999999959,0.002277196878977656,1000,1.0,-0.6,5,1.0
ensemble,0.8323999999999954,0.001993743969273644,1000,1.0,-0.6,5,1.0
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.0,-0.52,5,1.0
default,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.52,5,1.0
augment,1.0,0.0,1000,0.0,-0.52,5,1.0
average,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.52,5,1.0
ensemble,0.9600000000000122,3.8638492232688e-16,1000,0.0,-0.52,5,1.0
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.025,-0.52,5,1.0
default,0.9683200000000093,0.0005136549828838815,1000,0.025,-0.52,5,1.0
augment,0.9999600000000001,3.9999999999999814e-05,1000,0.025,-0.52,5,1.0
average,0.9668800000000096,0.0004775915552998083,1000,0.025,-0.52,5,1.0
ensemble,0.9666000000000098,0.0004697453146766467,1000,0.025,-0.52,5,1.0
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.05,-0.52,5,1.0
default,0.9874000000000037,0.0006248443249565708,1000,0.05,-0.52,5,1.0
augment,0.9987200000000005,0.000222735743003252,1000,0.05,-0.52,5,1.0
average,0.9886400000000033,0.0006060674201091187,1000,0.05,-0.52,5,1.0
ensemble,0.9892000000000031,0.0005950748810982705,1000,0.05,-0.52,5,1.0
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.08,-0.52,5,1.0
default,0.9978000000000012,0.00028851905178556677,1000,0.08,-0.52,5,1.0
augment,0.9990800000000006,0.0001897092237862698,1000,0.08,-0.52,5,1.0
average,0.9983600000000009,0.00025094496084474927,1000,0.08,-0.52,5,1.0
ensemble,0.998280000000001,0.00025672457519198937,1000,0.08,-0.52,5,1.0
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.1,-0.52,5,1.0
default,0.9410399999999979,0.001047671711947985,1000,0.1,-0.52,5,1.0
augment,0.9606400000000028,0.0010294902866225895,1000,0.1,-0.52,5,1.0
average,0.9456,0.001040828191068689,1000,0.1,-0.52,5,1.0
ensemble,0.9426799999999984,0.0010569459469314114,1000,0.1,-0.52,5,1.0
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.3,-0.52,5,1.0
default,0.9354799999999984,0.0013388659985831804,1000,0.3,-0.52,5,1.0
augment,0.9440399999999995,0.0013162868270293567,1000,0.3,-0.52,5,1.0
average,0.9449199999999999,0.0013314527278001167,1000,0.3,-0.52,5,1.0
ensemble,0.9443599999999988,0.0013140460863748746,1000,0.3,-0.52,5,1.0
plurality,0.7599999999999928,2.2831836319315643e-16,1000,0.5,-0.52,5,1.0
default,0.897319999999996,0.0015661642539882197,1000,0.5,-0.52,5,1.0
augment,0.911559999999997,0.0014476401700913278,1000,0.5,-0.52,5,1.0
average,0.900599999999996,0.0016750061628679612,1000,0.5,-0.52,5,1.0
ensemble,0.9090799999999954,0.0014387576667471258,1000,0.5,-0.52,5,1.0
plurality,0.7599999999999928,2.2831836319315643e-16,1000,1.0,-0.52,5,1.0
default,0.7559999999999972,0.0022389758848663484,1000,1.0,-0.52,5,1.0
augment,0.7830399999999975,0.0019326907910200395,1000,1.0,-0.52,5,1.0
average,0.7562799999999964,0.0024819995813702193,1000,1.0,-0.52,5,1.0
ensemble,0.7757599999999979,0.002170975710489537,1000,1.0,-0.52,5,1.0
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.0,0.0,10,1.0
default,1.0,0.0,1000,0.0,0.0,10,1.0
augment,1.0,0.0,1000,0.0,0.0,10,1.0
average,1.0,0.0,1000,0.0,0.0,10,1.0
ensemble,1.0,0.0,1000,0.0,0.0,10,1.0
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.025,0.0,10,1.0
default,1.0,0.0,1000,0.025,0.0,10,1.0
augment,1.0,0.0,1000,0.025,0.0,10,1.0
average,1.0,0.0,1000,0.025,0.0,10,1.0
ensemble,1.0,0.0,1000,0.025,0.0,10,1.0
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.05,0.0,10,1.0
default,1.0,0.0,1000,0.05,0.0,10,1.0
augment,1.0,0.0,1000,0.05,0.0,10,1.0
average,1.0,0.0,1000,0.05,0.0,10,1.0
ensemble,1.0,0.0,1000,0.05,0.0,10,1.0
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.08,0.0,10,1.0
default,1.0,0.0,1000,0.08,0.0,10,1.0
augment,1.0,0.0,1000,0.08,0.0,10,1.0
average,1.0,0.0,1000,0.08,0.0,10,1.0
ensemble,1.0,0.0,1000,0.08,0.0,10,1.0
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.1,0.0,10,1.0
default,0.9988400000000005,0.0002123664274302781,1000,0.1,0.0,10,1.0
augment,0.9996400000000001,0.0001195185537257047,1000,0.1,0.0,10,1.0
average,0.9996000000000002,0.0001259200375470694,1000,0.1,0.0,10,1.0
ensemble,0.9994800000000003,0.00014335323557614584,1000,0.1,0.0,10,1.0
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.3,0.0,10,1.0
default,0.9177199999999978,0.0016740382325395003,1000,0.3,0.0,10,1.0
augment,0.9393199999999994,0.0013896289679870095,1000,0.3,0.0,10,1.0
average,0.9379200000000002,0.0014558135158711026,1000,0.3,0.0,10,1.0
ensemble,0.9369599999999999,0.0014161793544477214,1000,0.3,0.0,10,1.0
plurality,0.5199999999999929,2.2480577299018473e-16,1000,0.5,0.0,10,1.0
default,0.8121599999999963,0.0022658482889347273,1000,0.5,0.0,10,1.0
augment,0.8497199999999967,0.0020049791873088213,1000,0.5,0.0,10,1.0
average,0.8374799999999955,0.0021391179082569187,1000,0.5,0.0,10,1.0
ensemble,0.8410799999999965,0.0020857574125444233,1000,0.5,0.0,10,1.0
plurality,0.5199999999999929,2.2480577299018473e-16,1000,1.0,0.0,10,1.0
default,0.7389599999999983,0.002696328724133728,1000,1.0,0.0,10,1.0
augment,0.7917999999999972,0.0024608160466836173,1000,1.0,0.0,10,1.0
average,0.7751999999999966,0.002643018264323117,1000,1.0,0.0,10,1.0
ensemble,0.772439999999997,0.0024527662877784303,1000,1.0,0.0,10,1.0
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.0,-0.84,10,1.0
default,1.0,0.0,1000,0.0,-0.84,10,1.0
augment,1.0,0.0,1000,0.0,-0.84,10,1.0
average,1.0,0.0,1000,0.0,-0.84,10,1.0
ensemble,1.0,0.0,1000,0.0,-0.84,10,1.0
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.025,-0.84,10,1.0
default,1.0,0.0,1000,0.025,-0.84,10,1.0
augment,1.0,0.0,1000,0.025,-0.84,10,1.0
average,1.0,0.0,1000,0.025,-0.84,10,1.0
ensemble,1.0,0.0,1000,0.025,-0.84,10,1.0
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.05,-0.84,10,1.0
default,1.0,0.0,1000,0.05,-0.84,10,1.0
augment,1.0,0.0,1000,0.05,-0.84,10,1.0
average,1.0,0.0,1000,0.05,-0.84,10,1.0
ensemble,1.0,0.0,1000,0.05,-0.84,10,1.0
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.08,-0.84,10,1.0
default,1.0,0.0,1000,0.08,-0.84,10,1.0
augment,1.0,0.0,1000,0.08,-0.84,10,1.0
average,1.0,0.0,1000,0.08,-0.84,10,1.0
ensemble,1.0,0.0,1000,0.08,-0.84,10,1.0
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.1,-0.84,10,1.0
default,1.0,0.0,1000,0.1,-0.84,10,1.0
augment,1.0,0.0,1000,0.1,-0.84,10,1.0
average,1.0,0.0,1000,0.1,-0.84,10,1.0
ensemble,1.0,0.0,1000,0.1,-0.84,10,1.0
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.3,-0.84,10,1.0
default,0.9929200000000017,0.0005274009402264618,1000,0.3,-0.84,10,1.0
augment,0.9980400000000005,0.0002789914626583343,1000,0.3,-0.84,10,1.0
average,0.9982400000000008,0.0002656557414643484,1000,0.3,-0.84,10,1.0
ensemble,0.997120000000001,0.0003319876741926095,1000,0.3,-0.84,10,1.0
plurality,0.9199999999999847,4.847374480100859e-16,1000,0.5,-0.84,10,1.0
default,0.9252799999999992,0.0015200105368161215,1000,0.5,-0.84,10,1.0
augment,0.9534800000000011,0.001207537886671775,1000,0.5,-0.84,10,1.0
average,0.9437599999999986,0.0013950658079849175,1000,0.5,-0.84,10,1.0
ensemble,0.9498400000000006,0.0012305643781162668,1000,0.5,-0.84,10,1.0
plurality,0.9199999999999847,4.847374480100859e-16,1000,1.0,-0.84,10,1.0
default,0.8693999999999966,0.0023055054446596665,1000,1.0,-0.84,10,1.0
augment,0.9234399999999986,0.001488079561307381,1000,1.0,-0.84,10,1.0
average,0.8812799999999963,0.0021119711224403632,1000,1.0,-0.84,10,1.0
